id,status,coordinates/0,coordinates/1,coordinates/2,requestDate,installDate,roofAccess,notes,panoramas/0,name,panoramas/1,panoramas/2,panoramas/3,panoramas/4,panoramas/5,panoramas/6,panoramas/7,panoramas/8,panoramas/9
7802,,-73.9132253,40.7733151,24,1608465853891,,true,,,,,,,,,,,,
7803,,-73.9891458,40.7209398,30,1608469857473,,true,,,,,,,,,,,,
7804,,-73.9646143,40.6504686,40,1608487085400,,false,,7804.jpg,,,,,,,,,,
7805,,-73.97057149999999,40.6856486,35,1608489971293,,false,,,,,,,,,,,,
7806,,-74.0771476,40.6298895,15,1608493125289,,true,,,,,,,,,,,,
7807,,-73.9122653,40.6854792,28,1608530045661,,true,,,,,,,,,,,,
7808,,-73.9928166,40.6593943,47,1608571598170,,true,,7808.jpg,,7808a.jpg,,,,,,,,
7809,,-73.9784875,40.7269232,24,1608574037711,,true,,,,,,,,,,,,
7810,,-73.9296674,40.703907,32,1608575156849,,false,,7810.jpeg,,,,,,,,,,
7811,,-73.90541590000001,40.7082627,42,1608578613580,,true,,,,,,,,,,,,
7812,,-74.007374,40.649971,35,1608580055307,,true,,,,,,,,,,,,
7813,,-73.99497439999999,40.7223508,36,1608583690561,,true,,7813.jpg,,,,,,,,,,
7815,,-73.9549018,40.6875402,35,1608600693309,,true,,,,,,,,,,,,
7816,,-73.96460239999999,40.6864042,33,1608650800478,,true,,,,,,,,,,,,
7817,Installed,-73.9827399,40.6659712,48,1608662699721,1620100800000,true,Omni,,,,,,,,,,,
7820,,-73.9132253,40.7733151,24,1608670447595,,true,,,,,,,,,,,,
7822,,-73.93527999999999,40.851884,67,1608712139016,,true,,,,,,,,,,,,
7823,,-73.96852299999999,40.7604361,115,1608773734644,,false,,,,,,,,,,,,
7825,Installed,-73.9799972,40.6763859,31,1608839416620,1634616000000,false,,7825.jpg,,,,,,,,,,
7827,,-73.982869,40.7572817,228,1608873498302,,true,,,,,,,,,,,,
7828,,27.558972,53.9006011,-1,1608963423944,,false,,,,,,,,,,,,
7829,,-73.97545000000001,40.793341,47,1609012327236,,false,,,,,,,,,,,,
7830,Installed,-73.925844,40.6828994,28,1609015346964,1609045200000,false,,,,,,,,,,,,
7831,,27.558972,53.9006011,-1,1609021410216,,false,,,,,,,,,,,,
7832,,-73.9696136,40.6896581,35,1609025237929,,false,,,,,,,,,,,,
7833,,-73.9177378,40.6949664,26,1609039326957,,false,,,,,,,,,,,,
7834,,-73.9177378,40.6949664,26,1609039420091,,false,,,,,,,,,,,,
7836,,-73.734836,40.6590104,12,1609045344404,,true,,,,,,,,,,,,
7839,,-73.9801104,40.7146518,56,1609084371832,,false,,7839.jpg,,7839a.jpg,,,,,,,,
7840,Installed,-73.9743698,40.6964525,22,1609101013015,1609218000000,true,,7840.jpg,,,,,,,,,,
7841,,-73.967511,40.68538090000001,49,1609108627224,,true,,,,,,,,,,,,
7842,,-73.99412509999999,40.6615707,26,1609172396731,,true,,7842.jpg,,,,,,,,,,
7844,,-73.90842620000001,40.687505,5,1609195459430,,true,,,,,,,,,,,,
7845,,-73.94965119999999,40.7617463,43,1609197745409,,true,,,,,,,,,,,,
7846,,-73.9450548,40.72182069999999,18,1609198704719,,true,,,,,,,,,,,,
7847,,-73.904901,40.70282599999999,39,1609200173948,,false,,,,,,,,,,,,
7849,,-73.971412,40.635001,16,1609242734188,,false,,,,,,,,,,,,
7850,,-74.00292569999999,40.7379901,24,1609253552854,,true,,,,,,,,,,,,
7851,,-73.9613996,40.7139829,37,1609258883074,,true,,,,,,,,,,,,
7852,Installed,-73.96406089999999,40.6736557,67,1609261080245,1616385600000,false,,,,,,,,,,,,
7853,Installed,-73.914278,40.68413,28,1609261745114,1610600400000,false,Omni,7853.png,,7853a.jpg,,,,,,,,
7854,,-73.9465392,40.6831776,29,1609265729526,,true,,,,,,,,,,,,
7857,Installed,-73.998085,40.712137,23,1609283084419,1606539600000,true,,,,,,,,,,,,
7858,,-73.900952,40.705228,45,1609285133150,,true,,,,,,,,,,,,
7859,,-73.94795189999999,40.6747633,49,1609285216476,,true,,,,,,,,,,,,
7860,,-73.9270841,40.6845828,27,1609363253377,,true,,,,,,,,,,,,
7861,,-73.9898209,40.7210695,35,1609364293552,,true,,,,,,,,,,,,
7862,,-73.9218629,40.7083202,28,1609365119413,,true,,,,,,,,,,,,
7863,,-73.9375249,40.8476821,82,1609367183128,,true,,,,,,,,,,,,
7864,Invalid,7.9469007,47.2599111,-1,1609368278411,,false,,,,,,,,,,,,
7865,,-73.9513923,40.6645617,46,1609375583344,,true,,,,,,,,,,,,
7866,,-73.97678789999999,40.7445109,27,1609433349755,,false,,,,,,,,,,,,
7867,,-73.9904988,40.7127845,29,1609442255565,,true,,,,,,,,,,,,
7868,Installed,-74.00070500000001,40.660545,8,1609533530584,1610946000000,true,Omni,7868.jpg,,,,,,,,,,
7869,Installed,-73.9993293,40.7155119,25,1609546283691,1611205200000,true,Omni,7869.jpg,,,,,,,,,,
7870,,-73.94482239999999,40.81448899999999,27,1609547686511,,false,,,,,,,,,,,,
7871,,-73.9305974,40.6894678,27,1609551270374,,false,,,,,,,,,,,,
7872,,-73.96406089999999,40.6736557,67,1609592726224,,true,,,,,,,,,,,,
7874,,-73.90901099999999,40.675633,31,1609614849965,,true,,7874.jpg,,7874a.jpg,7874b.jpg,,,,,,,
7875,,-73.9902,40.6700399,14,1609625138009,,true,,,,,,,,,,,,
7876,,-73.9928548,40.71229719999999,56,1609626394710,,false,,,,,,,,,,,,
7877,,-73.924556,40.699736,23,1609631017803,,true,,,,,,,,,,,,
7878,,-73.94482239999999,40.81448899999999,27,1609633782371,,false,,,,,,,,,,,,
7879,,-73.9196324,40.7432759,-1,1609639291546,,false,,,,,,,,,,,,
7880,,-73.9970687,40.6125761,17,1609697954917,,false,,,,,,,,,,,,
7881,,-73.973051,40.784056,43,1609703002840,,false,,,,,,,,,,,,
7882,,-73.9579347,40.7301625,31,1609715033406,,true,,,,,,,,,,,,
7883,Installed,-74.01307369999999,40.6496897,27,1609720767396,1614229200000,true,,,,,,,,,,,,
7884,,-73.9056834,40.6890746,38,1609769611200,,true,,,,,,,,,,,,
7886,,-73.98257819999999,40.6454155,27,1609781052146,,true,,7886.jpg,,7886a.jpg,,,,,,,,
7887,,-74.0067299,40.65679799999999,33,1609793302461,,true,,,,,,,,,,,,
7888,,-73.9627227,40.6620974,47,1609794749061,,true,,,,,,,,,,,,
7889,Installed,-73.95477799999999,40.7269152,18,1609794803513,1613019600000,true,,,,,,,,,,,,
7890,,-73.9444012,40.6703093,35,1609803177838,,true,,,,,,,,,,,,
7892,,-73.9943943,40.62043510000001,21,1609812984092,,true,,,,,,,,,,,,
7893,,-73.9270841,40.70399279999999,20,1609830684325,,true,,7893.jpg,,7893a.jpg,,,,,,,,
7894,Installed,-73.9405056,40.6753177,42,1609850761188,1611723600000,true,Omni only,7894.jpg,,7894a.jpg,,,,,,,,
7895,,-73.9481016,40.6713462,39,1609861395907,,true,,,,,,,,,,,,
7896,,-73.952961,40.77443,38,1609878203587,,true,,,,,,,,,,,,
7897,,-73.986845,40.7416558,146,1609885653795,,true,,,,,,,,,,,,
7898,,-73.9440187,40.6763005,43,1609892748184,,true,,,,,,,,,,,,
7899,,-73.9455456,40.8133872,26,1609905292778,,false,,,,,,,,,,,,
7900,,-73.944554,40.687886,29,1609945559446,,true,,7900.jpg,,,,,,,,,,
7901,Installed,-73.9271759,40.6849822,27,1609950299531,1612242000000,true,,,,,,,,,,,,
7902,,-73.9902341,40.71726630000001,29,1609974155419,,true,,,,,,,,,,,,
7903,,-74.0066298,40.7349263,20,1609984488618,,true,,7903.jpg,,7903a.jpg,7903b.jpg,,,,,,,
7904,,-73.9991072,40.684347,25,1609987717284,,true,,,,,,,,,,,,
7905,,-73.925156,40.6696359,48,1610022636258,,true,,,,,,,,,,,,
7906,,-73.929135,40.687406,31,1610030509994,,true,,,,,,,,,,,,
7907,,-73.92435139999999,40.6932909,29,1610036815979,,true,,,,,,,,,,,,
7908,,-73.9243973,40.7016597,5,1610039882154,,true,,,,,,,,,,,,
7909,Installed,-73.9512988,40.7268455,24,1610042286259,1648267200000,true,Omni only,7909.jpg,,7909a.jpg,7909b.jpg,7909c.jpg,,,,,,
7910,,-73.991854,40.7620099,32,1610046560507,,false,,,,,,,,,,,,
7911,,-73.9984829,40.644031,54,1610047148344,,true,,,,,,,,,,,,
7912,Installed,-73.94318059999999,40.6899069,26,1610051839395,1621137600000,true,Omni,7912.jpg,,7912a.jpg,,,,,,,,
7913,,-73.972346,40.697136,21,1610055707061,,true,,,,,,,,,,,,
7914,,-73.9299569,40.686715,33,1610057628401,,true,,,,,,,,,,,,
7915,Dupe,-73.99175199999999,40.7156761,20,1610061562507,,true,,,,,,,,,,,,
7916,,-73.9345829,40.690474,28,1610061973100,,true,,,,,,,,,,,,
7917,,-73.9892119,40.7208552,30,1610070845046,,true,,,,,,,,,,,,
7918,,-73.96406089999999,40.6736557,67,1610110056128,,true,,,,,,,,,,,,
7920,,-73.9461929,40.67768299999999,32,1610119284762,,true,,7920.jpg,,7920a.jpg,,,,,,,,
7921,,-73.9431724,40.7214363,25,1610119339245,,true,,,,,,,,,,,,
7922,,-73.9677821,40.6840257,39,1610132359524,,true,,,,,,,,,,,,
7923,,-73.9526819,40.6780953,39,1610152784847,,true,,,,,,,,,,,,
7925,Installed,-73.999377,40.656464,18,1610223687205,1613365200000,true,Omni + AP,7925.jpg,,7925a.jpg,,,,,,,,
7926,Installed,-73.98362279999999,40.7274495,25,1610229285264,1629259200000,true,Omni,7926.jpg,,7926a.jpg,,,,,,,,
7927,,-73.9625933,40.6433998,21,1610289713021,,true,,,,,,,,,,,,
7928,,-73.9836916,40.77475889999999,87,1610314452281,,false,,,,,,,,,,,,
7929,,-73.9697374,40.7989217,47,1610314542377,,true,,,,,,,,,,,,
7930,Installed,-73.9968507,40.7124954,18,1610317640567,1610514000000,true,,7930.jpg,,7930a.jpg,,,,,,,,
7931,,-73.9460308,40.68514040000001,24,1610322117308,,true,,,,,,,,,,,,
7934,Installed,-74.001888,40.65537,14.5,1610359248850,1615093200000,true,Omni only,7934.jpg,,,,,,,,,,
7935,,-73.95267489999999,40.6850469,28,1610397055364,,true,,,,,,,,,,,,
7936,,-73.9472792,40.6628133,39,1610398579103,,true,,,,,,,,,,,,
7937,,-74.0059728,40.7127753,-1,1610404796349,,false,,,,,,,,,,,,
7938,,13.5682895,45.528319,-1,1610408559433,,false,,,,,,,,,,,,
7939,,-73.918183,40.684165,23,1610417593195,,true,,,,,,,,,,,,
7940,,-73.9474399,40.777148,22,1610419789660,,true,,,,,,,,,,,,
7941,Installed,-73.99615920000001,40.7120123,24,1610420794787,1611982800000,true,Omni,7941.jpg,,7941a.jpg,7941b.jpg,7941c.jpg,,,,,,
7942,,-73.954202,40.6935957,25,1610426211214,,true,,,,,,,,,,,,
7943,,-73.9788739,40.7203341,49,1610429043332,,false,,,,,,,,,,,,
7944,,-73.99572049999999,40.69005790000001,32,1610485611834,,true,,7944.jpg,,7944a.jpg,7944b.jpg,,,,,,,
7945,,-73.9884895,40.7211123,33,1610485631179,,true,,,,,,,,,,,,
7946,,-73.96019600000001,40.652933,40,1610504626831,,true,,,,,,,,,,,,
7947,,-73.9898305,40.7132605,24,1610517030548,,true,,,,,,,,,,,,
7949,,-73.9120311,40.705217,36,1610550016262,,true,,7949.jpg,,,,,,,,,,
7950,,-73.9517907,40.7322962,13,1610552815466,,true,,,,,,,,,,,,
7952,,-73.9517907,40.7322962,13,1610559281322,,true,,,,,,,,,,,,
7953,,-73.9413225,40.7045225,23,1610560731526,,true,,,,,,,,,,,,
7954,Installed,-73.9510415,40.6764,41,1610568903742,1610773200000,true,Omni,,,,,,,,,,,
7955,,-74.0051089,40.6774192,15,1610570104624,,true,,,,,,,,,,,,
7956,,-73.9261333,40.8332815,48,1610574252460,,false,,,,,,,,,,,,
7957,,-74.0355525,40.7132,18,1610584711762,,false,,,,,,,,,,,,
7958,,-73.94516279999999,40.6034455,12,1610586622336,,true,,,,,,,,,,,,
7959,Installed,-73.9403793,40.6761788,33,1610587468552,1630382400000,true,omni only,7959.jpg,,7959a.jpg,7959b.jpg,,,,,,,
7960,,-73.92397249999999,40.70467920000001,24,1610589563272,,true,,,,,,,,,,,,
7961,,-73.9156081,40.7064181,31,1610592401213,,true,,,,,,,,,,,,
7964,,-73.9889657,40.6618842,54,1610637257430,,false,,,,,,,,,,,,
7965,,-73.98810809999999,40.7202233,33,1610639444686,,true,,,,,,,,,,,,
7966,,-73.9436339,40.7083732,24,1610643712449,,true,,,,,,,,,,,,
7967,,-73.9608437,40.681076,37,1610650003699,,true,,,,,,,,,,,,
7968,,-73.99269699999999,40.65988369999999,39,1610650112689,,false,,,,,,,,,,,,
7970,,-73.9551316,40.6519856,40,1610682374652,,true,,,,,,,,,,,,
7971,,-73.8971753,40.67446210000001,12,1610698054669,,true,,,,,,,,,,,,
7972,,-73.9548717,40.7243679,15,1610713710698,,true,,,,,,,,,,,,
7973,Dupe,-73.9548717,40.7243679,15,1610722073672,,true,,,,,,,,,,,,
7974,Dupe,-73.9012766,40.6967733,30,1610722138956,,true,,,,,,,,,,,,
7975,Installed,-73.9945616,40.7171001,35,1610725874927,1611291600000,true,,,,,,,,,,,,
7976,Installed,-73.94102219999999,40.6754395,34,1610732297581,1621396800000,true,Omni only,,,,,,,,,,,
7977,Installed,-73.996392,40.7130096,27,1610734652086,1615611600000,true,Omni,7977.jpg,,7977a.jpg,,,,,,,,
7978,,-73.7877051,40.8518751,12,1610735002874,,true,,,,,,,,,,,,
7979,,-73.972565,40.6953264,32,1610739894121,,true,,,,,,,,,,,,
7980,,-74.0000694,40.69401939999999,5,1610747661651,,true,,,,,,,,,,,,
7981,,-73.9428527,40.6754959,32,1610748504963,,false,,,,,,,,,,,,
7982,,-73.8626467,40.57456759999999,8,1610775926271,,true,,,,,,,,,,,,
7983,,-73.9634888,40.6441264,34,1610805700974,,true,,,,,,,,,,,,
7985,Installed,-73.94077399999999,40.675964,35,1610905834634,1613797200000,true,Hub Omni + 60G cube,7985.jpg,Revere,,,,,,,,,
7986,NN assigned,-73.952629,40.6733711,43,1610908036820,1614315600000,true,,7986.jpg,,7986a.jpg,,,,,,,,
7987,,-73.876524,40.8284461,14,1610910223275,,true,,,,,,,,,,,,
7988,,-73.9517405,40.67825140000001,43,1610912492374,,true,,,,,,,,,,,,
7990,,-73.9013329,40.6968328,30,1610983624174,,true,,7990.jpg,,7990a.jpg,,,,,,,,
7991,Dupe,-73.98377529999999,40.7292096,23,1611025306509,,false,,,,,,,,,,,,
7992,,-73.964143,40.6408792,20,1611036131205,,false,,,,,,,,,,,,
7993,NN assigned,-73.98377529999999,40.7292096,23,1611082045790,1612328400000,true,Omni only,7993.jpg,,,,,,,,,,
7994,,-73.983974,40.644858,28,1611082543096,,true,,,,,,,,,,,,
7995,,-73.987152,40.72837,25,1611084332029,,true,,,,,,,,,,,,
7996,,-73.8800028,40.7320122,23,1611084420791,,true,Omni,7996.jpg,,7996a.jpg,,,,,,,,
7997,Installed,-73.924911,40.682535,30,1611086358024,1614142800000,true,Omni,7997.jpg,,,,,,,,,,
7998,,-73.95230819999999,40.7095938,22,1611097108326,,true,,7998.jpg,,,,,,,,,,
7999,,-73.9458556,40.6734705,48,1611099194952,,true,,,,,,,,,,,,
8001,,-73.91970119999999,40.6934106,28,1611102260262,,true,,,,,,,,,,,,
8003,,-73.9482191,40.6793881,31,1611107348477,,true,,8003.jpg,,,,,,,,,,
8004,,38.97457060000001,45.036035,-1,1611156521094,,false,,,,,,,,,,,,
8005,,-73.9165896,40.7001029,20,1611160643401,,true,,,,,,,,,,,,
8006,,-73.9707512,40.6885286,44,1611165360625,,true,,,,,,,,,,,,
8007,,-73.93906179999999,40.7068168,15,1611169162479,,true,,8007.jpg,,,,,,,,,,
8008,Dupe,-73.93906179999999,40.7068168,15,1611191501039,,true,,,,,,,,,,,,
8009,,-73.9969488,40.7490929,41,1611241732240,,true,,,,,,,,,,,,
8010,,44.515209,40.1872023,-1,1611242374499,,false,,,,,,,,,,,,
8011,,-73.9675525,40.6493238,28,1611248902348,,true,,8011.jpg,,8011a.jpg,8011b.jpg,,,,,,,
8012,,-73.9624726,40.6755815,52,1611255929707,,true,,,,,,,,,,,,
8013,,-73.9810811,40.7212588,23,1611273723728,,false,,,,,,,,,,,,
8015,,-73.961123,40.652553,41,1611275242399,,false,,,,,,,,,,,,
8017,Installed,-73.9603396,40.6607412,44,1611279269738,1624248000000,true,Omni,8017.jpg,,8017a.jpg,8017b.jpg,,,,,,,
8019,,-73.9035634,40.7151653,37,1611281623220,,true,,,,,,,,,,,,
8020,,-73.955004,40.6779138,40,1611298012759,,true,,,,,,,,,,,,
8021,Installed,-73.9583001,40.6568041,46,1611323617509,1611723600000,true,Omni only,8021.jpg,,8021a.jpg,,,,,,,,
8022,,-73.8082937,40.7363478,101,1611329518096,,true,,,Pomonok Supernode,,,,,,,,,
8023,,-73.925534,40.7040906,5,1611332735213,,true,,,,,,,,,,,,
8024,,-74.0051433,40.6846218,18,1611336788449,,false,,,,,,,,,,,,
8025,,-73.9580071,40.632696,30,1611342993082,,true,,,,,,,,,,,,
8026,,-73.9259474,40.7037247,18,1611346377123,,true,,,,,,,,,,,,
8027,,-73.9451897,40.7251151,15,1611348930847,,true,,,,,,,,,,,,
8028,,-73.9848786,40.724777,68,1611363774112,,false,,,,,,,,,,,,
8029,,-73.9603188,40.6604362,44,1611404171164,,true,,,,,,,,,,,,
8030,Installed,-73.91179,40.69435,26,1611437369194,1611378000000,true,,,,,,,,,,,,
8031,Installed,-73.9412519,40.6882224,26,1611439935191,1622001600000,true,Omni,8031.jpg,,8031a.jpg,,,,,,,,
8032,,-73.9262344,40.7016704,27,1611447008515,,true,,8032.jpg,,,,,,,,,,
8033,,-73.9218685,40.6833743,24,1611447566311,,true,,,,,,,,,,,,
8034,,-73.908592,40.703833,37,1611448402159,,true,,,,,,,,,,,,
8035,,-74.0069731,40.6788053,25,1611497843922,,true,,,,,,,,,,,,
8036,,-73.973809,40.670496,55,1611506493075,,true,,,,,,,,,,,,
8037,,-74.0069731,40.6788053,25,1611508117688,,true,,,,,,,,,,,,
8038,,-73.98959010000002,40.716345,24,1611516765675,,true,,,,,,,,,,,,
8039,,-73.95120539999999,40.7753307,38,1611517958585,,true,,,,,,,,,,,,
8040,,-74.0069731,40.6788053,25,1611523418070,,true,,,,,,,,,,,,
8041,,-74.0116196,40.67593249999999,19,1611538241808,,true,,,,,,,,,,,,
8043,,-73.9643825,40.7094963,24,1611541546174,,true,,,,,,,,,,,,
8044,Installed,-73.95034679999999,40.7303943,23,1611562686790,1616817600000,true,Omni only,,,,,,,,,,,
8045,,-73.9324008,40.6735466,40,1611584858424,,true,,,,,,,,,,,,
8046,,-73.9322652,40.7050743,17,1611591932632,,true,,8046.jpg,,,,,,,,,,
8047,,-73.9412071,40.716893,18,1611592414386,,true,,,,,,,,,,,,
8048,,-73.95675469999999,40.65647999999999,42,1611593393591,,true,,,,,,,,,,,,
8049,,-73.99401,40.6671399,16,1611593757321,,true,,,,,,,,,,,,
8050,,-73.9469017,40.64116740000001,17,1611593857265,,true,,,,,,,,,,,,
8051,,-73.9484272,40.6929228,5,1611596455585,,false,,,,,,,,,,,,
8052,,-73.899832,40.704027,35,1611599562918,,true,,,,,,,,,,,,
8053,,-73.97186870000002,40.6804716,36,1611601910997,,true,,8053.jpg,,,,,,,,,,
8054,Installed,-73.94238849999999,40.6851292,29,1611612144214,1611723600000,true,,,,,,,,,,,,
8055,,-73.9446067,40.6841087,28,1611613505865,,true,,,,,,,,,,,,
8056,,-73.94981539999999,40.675809,38,1611618243223,,true,,8056.jpg,,8056a.jpg,8056b.jpg,,,,,,,
8057,,-73.921195,40.70502700000001,24,1611628060917,,true,,,,,,,,,,,,
8058,Installed,-73.9218844,40.7084572,28,1611676335941,1615611600000,true,,,,,,,,,,,,
8059,,-73.990099,40.7151793,25,1611678724582,,true,,,,,,,,,,,,
8060,,-73.91481499999999,40.699517,30,1611680315438,,true,,,,,,,,,,,,
8061,,-73.9746955,40.6697109,51,1611682393097,,true,,8061.jpg,,,,,,,,,,
8062,,-73.9777647,40.6984715,45,1611689387008,,false,,,,,,,,,,,,
8063,,-73.9609863,40.6581716,30,1611693463474,,true,,,,,,,,,,,,
8064,,-73.936703,40.686153,31,1611716768847,,false,,,,,,,,,,,,
8065,,-73.9857155,40.6892617,5,1611728003447,,false,,,,,,,,,,,,
8066,,-73.95675469999999,40.65647999999999,42,1611763445142,,false,,,,,,,,,,,,
8067,,-73.844534,40.684064,19,1611768133687,,true,,,,,,,,,,,,
8068,Installed,-73.95804749999999,40.7098762,32,1611769791511,1615525200000,true,Omni,8068.jpg,,,,,,,,,,
8069,Installed,-73.914457,40.660298,25,1611780069056,1611723600000,true,Omni only,,,,,,,,,,,
8070,,-73.96117,40.6829703,38,1611786491982,,true,,8070.jpg,,,,,,,,,,
8071,,-73.95339700000001,40.64506799999999,5,1611786830210,,true,,,,,,,,,,,,
8072,,-81.2463921,42.9912346,23,1611791580240,,true,,,,,,,,,,,,
8073,,-71.15049189999999,42.6910024,42,1611806839000,,true,,,,,,,,,,,,
8074,,-73.90858999999999,40.713589,34,1611809601974,,true,,,,,,,,,,,,
8075,,-73.90858999999999,40.713589,34,1611809740744,,true,,,,,,,,,,,,
8076,,-73.95675469999999,40.65647999999999,42,1611810173903,,false,,,,,,,,,,,,
8077,Installed,-73.990808,40.6628108,52,1611844818304,1618718400000,true,Omni,8077.jpg,,8077a.jpg,,,,,,,,
8078,,-73.93868710000001,40.7071263,22,1611846967633,,true,,,,,,,,,,,,
8079,Installed,-73.9984563,40.7160447,29,1611850621194,1612587600000,true,Omni,8079.jpg,,8079a.jpg,,,,,,,,
8080,,-73.9358261,40.6855536,22,1611858861704,,true,,,,,,,,,,,,
8081,,-73.9805466,40.7221862,28,1611859946035,,true,,,,,,,,,,,,
8082,,-73.95675469999999,40.65647999999999,42,1611877148354,,false,,,,,,,,,,,,
8083,,-73.90842620000001,40.687505,5,1611888937033,,true,,,,,,,,,,,,
8084,,-73.98090239999999,40.6650874,53,1611893306646,,true,,,,,,,,,,,,
8085,,-73.9984563,40.7160447,29,1611904013325,,true,,,,,,,,,,,,
8086,Installed,-73.9805466,40.7221862,28,1611915265893,1612587600000,true,Omni,8086.jpg,,8086a.jpg,,,,,,,,
8087,,-73.95675469999999,40.65647999999999,42,1611915280630,,false,,,,,,,,,,,,
8088,,-73.9599247,40.6461935,34,1611940803583,,true,,,,,,,,,,,,
8089,,-73.975489,40.750724,185,1611941069887,,true,hub,8089.jpg,Mobil,8089a.jpg,,,,,,,,
8090,,-73.9558551,40.6834687,30,1611941137663,,false,,,,,,,,,,,,
8091,,-73.9577031,40.67693269999999,64,1611943487663,,false,,,,,,,,,,,,
8092,,-73.956272,40.693682,44,1611952348306,,true,,,,,,,,,,,,
8093,,-73.9910149,40.714139,45,1611980074260,,true,,8093.jpg,,8093a.jpg,,,,,,,,
8094,,-73.988107,40.7182408,5,1612027472860,,true,,,,,,,,,,,,
8095,,-73.9418374,40.6886051,26,1612104193686,,false,,,,,,,,,,,,
8096,,-73.9418374,40.6886051,26,1612104206487,,false,,8096.jpg,,,,,,,,,,
8097,,-73.9587822,40.6703039,65,1612108058833,,true,,,,,,,,,,,,
8099,,-73.8981517,40.679481,40,1612110411691,,true,,,,,,,,,,,,
8100,,-73.849766,40.68063,18,1612111437347,,false,,,,,,,,,,,,
8101,,-74.013137,40.678131,25,1612134034214,,true,,,,,,,,,,,,
8102,,-73.9485713,40.7101771,34,1612136666601,,false,,,,,,,,,,,,
8103,,-73.953661,40.6761163,39,1612139491916,,true,,,,,,,,,,,,
8104,Installed,-73.95384589999999,40.67777540000001,50,1612149207529,1618632000000,true,,,,,,,,,,,,
8105,,-73.9685799,40.6801635,42,1612189036135,,true,,8105.jpg,,8105a.jpg,,,,,,,,
8106,,-73.94619,40.727491,19,1612209806641,,true,,,,,,,,,,,,
8107,,-73.940974,40.719629,5,1612220759544,,true,,,,,,,,,,,,
8108,Installed,-73.96406089999999,40.6736557,67,1612224928577,1612155600000,false,,,,,,,,,,,,
8109,,-73.9320102,40.6990948,24,1612226033110,,true,,,,,,,,,,,,
8110,,-73.9773117,40.6540522,40,1612234818926,,true,,,,,,,,,,,,
8111,,-73.9509115,40.6673926,46,1612242078205,,true,,,,,,,,,,,,
8112,,-73.9468605,40.7275474,11,1612247712047,,true,,,,,,,,,,,,
8113,,-73.799008,40.688666,18,1612265991673,,true,,,,,,,,,,,,
8114,,-73.9740462,40.7884234,5,1612267860153,,false,,,,,,,,,,,,
8115,,-73.954724,40.679801,35,1612275883909,,true,,,,,,,,,,,,
8116,,-73.9213512,40.6755165,48,1612277277749,,true,,,,,,,,,,,,
8117,,-73.944795,40.6746316,46,1612278715297,,true,,,,,,,,,,,,
8118,,-73.95536899999999,40.6932818,26,1612280588041,,true,,8118.jpg,,8118a.jpg,,,,,,,,
8119,,-73.95740459999999,40.7779485,53,1612283625768,,true,,,,,,,,,,,,
8120,,-73.9918734,40.7155726,34,1612283902964,,true,,8120.jpg,,,,,,,,,,
8121,,-73.948312,40.692179,25,1612288854977,,true,,,,,,,,,,,,
8122,,-73.9897508,40.71611679999999,25,1612290616073,,true,,,,,,,,,,,,
8127,,-73.9134236,40.69805280000001,22,1612304480414,,false,,,,,,,,,,,,
8128,,-73.9936378,40.7223822,38,1612363643119,,true,,,,,,,,,,,,
8130,,-73.950379,40.694713,21,1612382390260,,true,,,,,,,,,,,,
8131,,-122.3337646,47.589037,19,1612408705527,,true,,,,,,,,,,,,
8132,,-73.99505189999999,40.7593086,202,1612433007306,,true,,,,,,,,,,,,
8133,Installed,-73.9259465,40.689626,32,1612454714343,1635048000000,true,Omni,8133.jpg,,8133a.jpg,,,,,,,,
8134,Installed,-74.0008472,40.6478039,61,1612457725420,1612414800000,true,,,,,,,,,,,,
